Source,Target
100607,100610
100607,100611
100607,100603
100607,100604
100607,100606
100607,110007
100607,110100
100607,110206
100607,110312
100607,110405
100607,110511
100607,110604
100607,110710
100607,110803
100607,110909
100607,111002
100607,111108
100607,111201
100608,100609
100608,100611
100608,100612
100608,100604
100608,100605
100608,100607
100608,110008
100608,110101
100608,110207
100608,110300
100608,110406
100608,110512
100608,110605
100608,110711
100608,110804
100608,110910
100608,111003
100608,111109
100608,111202
100609,100610
100609,100612
100609,100600
100609,100605
100609,100606
100609,100608
100609,110009
100609,110102
100609,110208
100609,110301
100609,110407
100609,110500
100609,110606
100609,110712
100609,110805
100609,110911
100609,111004
100609,111110
100609,111203
100610,100611
100610,100600
100610,100601
100610,100606
100610,100607
100610,100609
100610,110010
100610,110103
100610,110209
100610,110302
100610,110408
100610,110501
100610,110607
100610,110700
100610,110806
100610,110912
100610,111005
100610,111111
100610,111204
100611,100612
100611,100601
100611,100602
100611,100607
100611,100608
100611,100610
100611,110011
100611,110104
100611,110210
100611,110303
100611,110409
100611,110502
100611,110608
100611,110701
100611,110807
100611,110900
100611,111006
100611,111112
100611,111205
100612,100600
100612,100602
100612,100603
100612,100608
100612,100609
100612,100611
100612,110012
100612,110105
100612,110211
100612,110304
100612,110410
100612,110503
100612,110609
100612,110702
100612,110808
100612,110901
100612,111007
100612,111100
100612,111206
100700,100701
100700,100703
100700,100704
100700,100709
100700,100710
100700,100712
100700,110000
100700,110107
100700,110201
100700,110308
100700,110402
100700,110509
100700,110603
100700,110710
100700,110804
100700,110911
100700,111005
100700,111112
100700,111206
100701,100702
100701,100704
100701,100705
100701,100710
100701,100711
100701,100700
100701,110001
100701,110108
100701,110202
100701,110309
100701,110403
100701,110510
100701,110604
100701,110711
100701,110805
100701,110912
100701,111006
100701,111100
100701,111207
100702,100703
100702,100705
100702,100706
100702,100711
100702,100712
100702,100701
100702,110002
100702,110109
100702,110203
100702,110310
100702,110404
100702,110511
100702,110605
100702,110712
100702,110806
100702,110900
100702,111007
100702,111101
100702,111208
100703,100704
100703,100706
100703,100707
100703,100712
100703,100700
100703,100702
100703,110003
100703,110110
100703,110204
100703,110311
100703,110405
100703,110512
100703,110606
100703,110700
100703,110807
100703,110901
100703,111008
100703,111102
100703,111209
100704,100705
100704,100707
100704,100708
100704,100700
100704,100701
100704,100703
100704,110004
100704,110111
100704,110205
100704,110312
100704,110406
100704,110500
100704,110607
100704,110701
100704,110808
100704,110902
100704,111009
100704,111103
100704,111210
100705,100706
100705,100708
100705,100709
100705,100701
100705,100702
100705,100704
100705,110005
100705,110112
100705,110206
100705,110300
100705,110407
100705,110501
100705,110608
100705,110702
100705,110809
100705,110903
100705,111010
100705,111104
100705,111211
100706,100707
100706,100709
100706,100710
100706,100702
100706,100703
100706,100705
100706,110006
100706,110100
100706,110207
100706,110301
100706,110408
100706,110502
100706,110609
100706,110703
100706,110810
100706,110904
100706,111011
100706,111105
100706,111212
100707,100708
100707,100710
100707,100711
100707,100703
100707,100704
100707,100706
100707,110007
100707,110101
100707,110208
100707,110302
100707,110409
100707,110503
100707,110610
100707,110704
100707,110811
100707,110905
100707,111012
100707,111106
100707,111200
100708,100709
100708,100711
100708,100712
100708,100704
100708,100705
100708,100707
100708,110008
100708,110102
100708,110209
100708,110303
100708,110410
100708,110504
100708,110611
100708,110705
100708,110812
100708,110906
100708,111000
100708,111107
100708,111201
100709,100710
100709,100712
100709,100700
100709,100705
100709,100706
100709,100708
100709,110009
100709,110103
100709,110210
100709,110304
100709,110411
100709,110505
100709,110612
100709,110706
100709,110800
100709,110907
100709,111001
100709,111108
100709,111202
100710,100711
100710,100700
100710,100701
100710,100706
100710,100707
100710,100709
100710,110010
100710,110104
100710,110211
100710,110305
100710,110412
100710,110506
100710,110600
100710,110707
100710,110801
100710,110908
100710,111002
100710,111109
100710,111203
100711,100712
100711,100701
100711,100702
100711,100707
100711,100708
100711,100710
100711,110011
100711,110105
100711,110212
100711,110306
100711,110400
100711,110507
100711,110601
100711,110708
100711,110802
100711,110909
100711,111003
100711,111110
100711,111204
100712,100700
100712,100702
100712,100703
100712,100708
100712,100709
100712,100711
100712,110012
100712,110106
100712,110200
100712,110307
100712,110401
100712,110508
100712,110602
100712,110709
100712,110803
100712,110910
100712,111004
100712,111111
100712,111205
100800,100801
100800,100803
100800,100804
100800,100809
100800,100810
100800,100812
100800,110000
100800,110108
100800,110203
100800,110311
100800,110406
100800,110501
100800,110609
100800,110704
100800,110812
100800,110907
100800,111002
100800,111110
100800,111205
100801,100802
100801,100804
100801,100805
100801,100810
100801,100811
100801,100800
100801,110001
100801,110109
100801,110204
100801,110312
100801,110407
100801,110502
100801,110610
100801,110705
100801,110800
100801,110908
100801,111003
100801,111111
100801,111206
100802,100803
100802,100805
100802,100806
100802,100811
100802,100812
100802,100801
100802,110002
100802,110110
100802,110205
100802,110300
100802,110408
100802,110503
100802,110611
100802,110706
100802,110801
100802,110909
100802,111004
100802,111112
100802,111207
100803,100804
100803,100806
100803,100807
100803,100812
100803,100800
100803,100802
100803,110003
100803,110111
100803,110206
100803,110301
100803,110409
100803,110504
100803,110612
100803,110707
100803,110802
100803,110910
100803,111005
100803,111100
100803,111208
100804,100805
100804,100807
100804,100808
100804,100800
100804,100801
100804,100803
100804,110004
100804,110112
100804,110207
100804,110302
100804,110410
100804,110505
100804,110600
100804,110708
100804,110803
100804,110911
100804,111006
100804,111101
100804,111209
100805,100806
100805,100808
100805,100809
100805,100801
100805,100802
100805,100804
100805,110005
100805,110100
100805,110208
100805,110303
100805,110411
100805,110506
100805,110601
100805,110709
100805,110804
100805,110912
100805,111007
100805,111102
100805,111210
100806,100807
100806,100809
100806,100810
100806,100802
100806,100803
100806,100805
100806,110006
100806,110101
100806,110209
100806,110304
100806,110412
100806,110507
100806,110602
100806,110710
100806,110805
100806,110900
100806,111008
100806,111103
100806,111211
100807,100808
100807,100810
100807,100811
100807,100803
100807,100804
100807,100806
100807,110007
100807,110102
100807,110210
100807,110305
100807,110400
100807,110508
100807,110603
100807,110711
100807,110806
100807,110901
100807,111009
100807,111104
100807,111212
100808,100809
100808,100811
100808,100812
100808,100804
100808,100805
100808,100807
100808,110008
100808,110103
100808,110211
100808,110306
100808,110401
100808,110509
100808,110604
100808,110712
100808,110807
100808,110902
100808,111010
100808,111105
100808,111200
100809,100810
100809,100812
100809,100800
100809,100805
100809,100806
100809,100808
100809,110009
100809,110104
100809,110212
100809,110307
100809,110402
100809,110510
100809,110605
100809,110700
100809,110808
100809,110903
100809,111011
100809,111106
100809,111201
100810,100811
100810,100800
100810,100801
100810,100806
100810,100807
100810,100809
100810,110010
100810,110105
100810,110200
100810,110308
100810,110403
100810,110511
100810,110606
100810,110701
100810,110809
100810,110904
100810,111012
100810,111107
100810,111202
100811,100812
100811,100801
100811,100802
100811,100807
100811,100808
100811,100810
100811,110011
100811,110106
100811,110201
100811,110309
100811,110404
100811,110512
100811,110607
100811,110702
100811,110810
100811,110905
100811,111000
100811,111108
100811,111203
100812,100800
100812,100802
100812,100803
100812,100808
100812,100809
100812,100811
100812,110012
100812,110107
100812,110202
100812,110310
100812,110405
100812,110500
100812,110608
100812,110703
100812,110811
100812,110906
100812,111001
100812,111109
100812,111204
100900,100901
100900,100903
100900,100904
100900,100909
100900,100910
100900,100912
100900,110000
100900,110109
100900,110205
100900,110301
100900,110410
100900,110506
100900,110602
100900,110711
100900,110807
100900,110903
100900,111012
100900,111108
100900,111204
100901,100902
100901,100904
100901,100905
100901,100910
100901,100911
100901,100900
100901,110001
100901,110110
100901,110206
100901,110302
100901,110411
100901,110507
100901,110603
100901,110712
100901,110808
100901,110904
100901,111000
100901,111109
100901,111205
100902,100903
100902,100905
100902,100906
100902,100911
100902,100912
100902,100901
100902,110002
100902,110111
100902,110207
100902,110303
100902,110412
100902,110508
100902,110604
100902,110700
100902,110809
100902,110905
100902,111001
100902,111110
100902,111206
100903,100904
100903,100906
100903,100907
100903,100912
100903,100900
100903,100902
100903,110003
100903,110112
100903,110208
100903,110304
100903,110400
100903,110509
100903,110605
100903,110701
100903,110810
100903,110906
100903,111002
100903,111111
100903,111207
100904,100905
100904,100907
100904,100908
100904,100900
100904,100901
100904,100903
100904,110004
100904,110100
100904,110209
100904,110305
100904,110401
100904,110510
100904,110606
100904,110702
100904,110811
100904,110907
100904,111003
100904,111112
100904,111208
100905,100906
100905,100908
100905,100909
100905,100901
100905,100902
100905,100904
100905,110005
